,VideoID,Title,PublishedAt,ChannelID,Description,ChannelTitle,CategoryId,ViewCount,LikeCount,DislikeCount,FavoriteCount,CommentCount,RegionCode,Date
10,6NPHk-Yd4VU,KSI Vs. Logan Paul -  FACE 2 FACE,2018-07-28T18:57:40.000Z,UCVrQ3fgcMGF8SyowGNaZA6Q,"KSI and Logan Paul meet face-to-face ahead of their battle on the 25th of August at Manchester Arena. 
BUY THE FIGHT AND WATCH IT HERE: 
https://www.youtube.com/watch?v=aXzQl-Mv6-Q (OPEN THIS LINK ON PC, LAPTOP OR ANDROID PHONE)to then watch the event live on August 25th on any device.
Discounted for the rest of July

Four brothers. Two champions. It's time...
THE BIGGEST EVENT IN INTERNET HISTORY:
KSI VS. LOGAN PAUL & DEJI VS. JAKE PAUL

KSI's Channel:
https://www.youtube.com/channel/UCVtFOytbRpEvzLjvqGG5gxQ
Logan Paul's Channel:
https://www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg
Jake Paul's Channel:
https://www.youtube.com/channel/UCcgVECVN4OKV6DH1jLkqmcA
Deji's Channel:
https://www.youtube.com/user/ComedyShortsGamer

SUBSCRIBE FOR MORE!

Watch The Trailer  ► [TBD]",KSIvsLogan,17,8051887,275400,11542,0,89690,DK,8/3/2018
11,n36VU8zqCP4,Best Water Fails 2! | AFV Funniest Videos,2018-07-21T18:30:01.000Z,UC_zEzzq54Rm0iy7lmmZbCIg,"SUBSCRIBE: http://afv.tv/afvofficial

We're back! Everybody loves a good water fail. I think it makes us feel better that maybe, just maybe, it won't hurt as bad because...well, it's water! So we're returning to give you another water fails compilation! Some may say that it's the best water fails compilation. There's so many ways to fail in water...the pools, the water parks, the boats (don't ever forget about the boat fails!). So today, we're giving you the thing we love most on AFV and that’s FAILS! FAILS! FAILS! That’s why we at AFV present to you our newest FUNNY FAIL COMPILATION, Best Water Fails 2 ! These are some AFV Funniest Videos! Give it a view and be sure to SHARE THIS VIDEO WITH ALL OF YOUR FRIENDS!

Give this video a like if you're so ready for summer! Comment your favorite lake fail down below. Mine has to be the clip at 4:13 because I love the wave pool. 

Want a chance to be on AFV?
UPLOAD YOUR VIDEO NOW: http://www.afv.com/upload

About America's Funniest Home Videos:
AFV is America's longest running funny video television program. We've been collecting funny viral videos since 1989. Here you’ll find funny videos, viral videos, prank videos, funny animal videos, funny baby videos, classic videos, and the best compilations and music montages of some of the funniest videos you've ever seen. Check out our different sections to find some of the best viral, funny, videos around. 

Connect with AFV Online:
Visit the AFV WEBSITE: http://afv.com/
Like AFV on FACEBOOK: http://bit.ly/afvFacebook
Follow AFV on TWITTER: http://bit.ly/afvTwitter
Follow AFV on Instagram: http://bit.ly/afvInstagram
Follow AFV on Musical.ly: @AFVOfficial


http://www.youtube.com/user/AFVOfficial",America's Funniest Home Videos,23,12123621,87038,6561,0,5426,DK,8/3/2018
12,AMKDVfucPfA,HOW HARD CAN THE SIDEMEN PUNCH?,2018-07-29T17:00:01.000Z,UCDogdKl7t7NHzQ95aEwkdMw,"HOW HARD CAN THE SIDEMEN PUNCH? #SidemenSunday 
SIDEMEN SHOW: https://www.youtube.com/playlist?list=PLjkZIuJPz3rPW7CiiVlXoCQ5Ua1BXbUJJ
SIDEMEN WATER BOTTLES: https://www.sidemenclothing.com/collections/extras/products/crest-logo-cool-bottles
• 2ND CHANNEL: https://www.youtube.com/MoreSidemen
• Sidemen Clothing: http://www.sidemenclothing.com
Let us know some other video ideas you want us to do!

Thanks to:

https://twitter.com/PowerKube
https://twitter.com/Kelinmetaphysiques
-----------------------------------------------------------------------------------------------------------------------

Sidemen:
● Miniminter: http://www.youtube.com/Miniminter
● Zerkaa: http://www.youtube.com/Zerkaa
● Behzinga: http://www.youtube.com/Behzinga
● Vikkstar123: http://www.youtube.com/Vikkstar123
● TBJZL: http://www.youtube.com/TBJZL
● Wroetoshaw: http://www.youtube.com/Wroetoshaw
● KSI: http://www.youtube.com/KSI

-----------------------------------------------------------------------------------------------------------------------

Sidemen:
● Miniminter: http://www.youtube.com/Miniminter
● Zerkaa: http://www.youtube.com/Zerkaa
● Behzinga: http://www.youtube.com/Behzinga
● Vikkstar123: http://www.youtube.com/Vikkstar123
● TBJZL: http://www.youtube.com/TBJZL
● Wroetoshaw: http://www.youtube.com/Wroetoshaw
● KSI: http://www.youtube.com/KSI",Sidemen,24,5253232,156059,7008,0,8699,DK,8/3/2018
13,N3hTobBzXPY,Hvem er Dr. Træls? #4 AFSLØRINGEN,2018-07-30T12:32:19.000Z,UCWgIQiz5jPT5d2shc49UO1A,"Endelig har vi fundet ud af, hvem den Dr. Træls er, der har lavet sabotage i Jesperhus hele sommeren. Ida får besøg af både Dr. Træls og Hugo, som hjælper med at finde vinderen af den store tegnekonkurrence.

Tak for alle jeres flotte tegninger af Dr. Træls! Vi ses i Jesperhus! www.jesperhus.dk",Jesperhus - Ferie for børn,22,45830,236,42,0,28,DK,8/3/2018
14,6re9XAwo4b4,Dirt Bike Battle | Dude Perfect,2018-07-30T21:55:11.000Z,UCRijo3ddMTht_IHyNSNXpNQ,"We've got the need for speed!
► Special thanks to A-X-L for sponsoring this video! 
► Click HERE to check out A-X-L in theaters August 24th: http://bit.ly/AXLMovie

► Click HERE to subscribe to Dude Perfect! http://bit.ly/SubDudePerfect

► Click HERE to watch our most recent videos! http://bit.ly/NewestDudePerfectVideos
http://bit.ly/NewestDPVideos

► SHOP our NEW Merchandise! - http://bit.ly/DPStore
►Click HERE to join the exclusive Dude Perfect T-Shirt Club! http://bit.ly/DPTShirtClub

Play our NEW iPhone game!
► PLAY Endless Ducker on iPhone -- http://smarturl.it/EndlessDucker
► PLAY Endless Ducker on Android -- http://smarturl.it/EndlessDucker

► VISIT our NEW STORE - http://bit.ly/DPStore
► JOIN our NEWSLETTER - http://bit.ly/DPNewsletterEndCard
► WATCH our STEREOTYPES - http://bit.ly/StereotypesPlaylist

In between videos we hang out with you guys on Instagram, Snapchat, Twitter, and Facebook so pick your favorite one and hang with us there too!

http://Instagram.com/DudePerfect
http://bit.ly/DudePerfectSnapchat
http://Twitter.com/DudePerfect
http://Facebook.com/DudePerfect

Do you have a GO BIG mindset? 
See for yourself in our book ""Go Big."" 
►http://amzn.to/OYdZ2s

A special thanks to those of you who play our iPhone Games and read our book. You guys are amazing and all the great things you tell us about the game and the book make those projects so worthwhile for us! 

Dude Perfect GAME - http://smarturl.it/DPGameiPhone
Dude Perfect BOOK - ""Go Big"" - http://amzn.to/OYdZ2s

Click here if you want to learn more about Dude Perfect:
http://www.dudeperfect.com/blog-2/

Bonus points if you're still reading this! 
Comment ""Those 3d models were so cool!""

As always...Go Big and God Bless!
- Your friends at Dude Perfect

Business or Media, please contact us at: 
Dude@DudePerfect.com

------------

5 Best Friends and a Panda.
If you like Sports + Comedy, come join the Dude Perfect team!

Best known for trick shots, stereotypes, battles, bottle flips, ping pong shots and all around competitive fun, Dude Perfect prides ourselves in making the absolute best family-friendly entertainment possible! Welcome to the crew! 

Pound it. Noggin. 
- Dude Perfect",Dude Perfect,17,14047384,371470,9061,0,21777,DK,8/3/2018
15,lSyaN70ADzg,Ole Henriksen on Fire 🔥,2018-07-24T15:35:29.000Z,UCj1lgD9Xs3HBN-KxRnuZ4YQ,"I met The King of Skincare in L.A. Ole Henriksen. What an awesome, happy guy 😃 And - feel free to subscribe to my channel for more videos.",Chili Klaus,23,136389,1800,80,0,241,DK,8/3/2018
16,7UAWbPp6S_4,Albert Dyrlund - Venner For Livet [Official Video],2018-08-03T12:03:03.000Z,UCznHpvvkhi2QxAJnMRU-0jg,"Husk at sætte sangen på jeres playlister på Spotify:  https://albertdyrlund.lnk.to/VennerForLivet


►INSTAGRAM: AlbertDyrlund
►SNAPCHAT: AlbertDyr

Kontakt: 
►MAIL: Albertbusiness@splay.tv
►FACEBOOK: https://www.facebook.com/albert.dyrlundjensen

Mest efterspurgte spørgsmål:

Hvor gammel er du? 
- 19 år, har fødselsdag d. 10/10

Lever du af YouTube?
- Ja jeg laver Youtube på fuldtid. Så ville blive mega glad hvis du ville tjekke nogle af mine videoer ud! 

Hvilket kamera bruger du? 
- Sony a6500",Albert Dyrlund,24,42884,2351,463,0,503,DK,8/3/2018
17,L9oRZPuS4Jk,KSI Has Already Lost To LOGAN PAUL. (Here's what I mean by that.),2018-07-28T18:26:22.000Z,UC3iNdSV_RQU7DHTGpqEW96w,"Thanks to SeatGeek for sponsoring this video. Use code ANDREI for $20 off your first order: https://sg.app.link/ANDREI

KSI and Logan Paul, along with Deji and Jake Paul, had their second press conference in London not too long ago, and I'm here to talk about it. #KSIvsLoganPaul #KSI #LoganPaul 
#JusticeForGregPaul
FIND ME IN OTHER PLACES:

➤INSTAGRAM: https://www.instagram.com/andreiterbea/
➤TWITTER: https://twitter.com/AndreiTerbea
➤TWITCH: https://www.twitch.tv/AndreiTerbea
➤FACEBOOK: https://www.facebook.com/andreiterbeaanimation
➤Follow WILFUR on Twitter: https://twitter.com/WilfurTheGoose
➤Follow WILFUR on Instagram: https://www.instagram.com/WilfurTheGoose

MUSIC:
Background track: Hand Trolley by Kevin MacLeod",Andrei Terbea,23,4609334,177557,35034,0,36406,DK,8/3/2018
18,OsAU02RiFac,Top 10 Convicts Who Freaked Out After Given A Life Sentence,2018-07-20T20:00:04.000Z,UCBINYCmwE29fBXCpUI8DgTA,"Top 10 Convicts Who Freaked Out After Given A Life Sentence
Subscribe To MostAmazingTop10: http://bit.ly/2Ibyk6i

There are a lot of criminals who commit horrible and evil crimes. So, when it is time to face their verdicts, a lot of these criminals have different intense reactions to their sentencing. So here are the top 10 convicts who freak out after given a life sentence. 

*NEW* MOST AMAZING INSTAGRAM- 
https://www.instagram.com/mostamazingofficial/

Most Amazing Top 10 Merch:
https://shop.bbtv.com/collections/most-amazing

For Business Inquiries Contact: mostamazingtop10@gmail.com

Check Out Our Recent Videos- 
https://www.youtube.com/watch?v=LWjWEg6PXeI&list=PL532nVurngGurLZQ8vUjfybxIrwZRNGnC

Most Popular Videos- 
https://www.youtube.com/watch?v=ViI45BjBug8&list=PL532nVurngGsDmfoDM3dj-O3hWlkLNCud

FOLLOW US ON SOCIAL MEDIA

Facebook Fan Page- 
https://www.facebook.com/MostAmazingTop10Videos/

Instagram-
http://instagram.com/landonproductions

CHANNEL PRODUCER: 
Landon Dowlatsingh- https://www.instagram.com/landonproductions/

VIDEO EDITED BY:
Lucy McPhee @LucyMcPhee

PRODUCED BY: 
Liam Collens

POST PRODUCTION:
Theresa Morozovitch",MostAmazingTop10,27,4697231,48886,10659,0,12501,DK,8/3/2018
19,jlOM32b0FP8,Film Theory: Wall-E's SECRET Villain (Disney Pixar's Wall-E),2018-07-31T18:07:06.000Z,UC3sznuotAs2ohg_U__Jzj_Q,"SUBSCRIBE for More Film Theories! ► http://bit.ly/1dI8VBH
Can You SUE a Superhero? ► https://bit.ly/2JREFnq
Wall-E's Unseen HORROR! ► https://bit.ly/2h17yU4

What if I told you that the Earth being ruined with garbage in Wall-E wasn't an accident? That is was all a big SCAM being run by the one organization set to benefit from it. That's right! Today Theorists I am going to show you how good 'ole BnL ruined it for everyone!

#filmtheory #walle #pixar #disney

MORE FILM THEORIES
Willy Wonka's Golden Ticket SCAM! ►► https://bit.ly/2JIhEal
We Found NEVERLAND! ►► https://bit.ly/2HOGbqk
Rapunzel's Hair is KILLING Itself! ► https://bit.ly/2M0DbbZ
Elsa's TRUE Fight For The Throne! ►► https://bit.ly/2M6jyzj
Moana's SECRET Identity REVEALED! ► https://bit.ly/2M3UJDT

Like the theme song and remix for this episode? Thanks to CARF! https://www.youtube.com/user/carfmobile

SOCIAL MEDIA:
Twitter: @MatPatGT
Facebook: facebook.com/GameTheorists
Instagram:  instagram.com/matpatgt",The Film Theorists,1,2735172,102923,2964,0,16875,DK,8/3/2018
20,hhAOMdXs6rI,KAN HAN GÆTTE ALT? - Akinator,2018-07-28T07:00:05.000Z,UCaLX2DHj46UOsofbmSySHrQ,"Arkinator er en hjemmeside der prøver at gætte lige præcis hvad DU tænker på. Det gør den ved at stille dig en masse spørgsmål som du bagefter skal svare på. 
Kan den gætte ALT hvad vi tænker på?
｡･:*:･ﾟ★,｡･:*:･ﾟ☆ ｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆ ｡･:*:･

►VORES IKKE-GAMING INDHOLD:
https://www.youtube.com/robinsamrita

►FØLG OS PÅ:
https://instagram.com/robinsamse

►KØB SØDE ROBINSAMSE TING PÅ:
https://robinsamse.dk

►CHAT MED OS OG FOLK:
https://discord.gg/robinsamse

｡･:*:･ﾟ★,｡･:*:･ﾟ☆ ｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆ ｡･:*:･",RobinSamse,20,46920,1588,112,0,2028,DK,8/3/2018
21,5AUAP8cHWd8,How Mueller Sparked Trump's Latest Twitter Fit,2018-08-03T03:55:00.000Z,UCMtFAi84ehTSYSE9XoHefig,"The special counsel's request to question the President about obstruction of justice sent Trump into an early morning Twitter frenzy.

Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTube
For more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnR
Watch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40
Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139Y
Follow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzG
Follow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzw
Follow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREj
Follow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtR

Watch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.

Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxge

Get new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via CBS All Access, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.",The Late Show with Stephen Colbert,24,1494731,18428,536,0,1590,DK,8/3/2018
22,iu7wJwbLkpo,POTATO SALAD,2018-07-24T03:16:11.000Z,UCsQBsZJltmLzlsJNG7HevBg,"Rocky and Tyler Rapping Over ""KNOCK KNOCK"" By Monica and Missy Elliott: Produced by Kanye West.

Paris, France 

Filmed/Edited By AWGE","Tyler, The Creator",27,9954481,438029,5354,0,21089,DK,8/3/2018
23,cWTEE4SkCLY,Losing the Battle,2018-07-25T18:05:24.000Z,UCo_IB5145EVNcf8hw1Kku7w,"If you are in need of help, please reach out:
US: 1-800-784-2433, 1-800-273-8255, 1-866-4-U-TREVOR
Canada: +1 416-408-4357, +1 514-723-4000
UK:  +44 (0) 8457 90 90 90, +44 (0) 8457 90 91 92
International List: https://bit.ly/Ka8gdC

We've had a lot of ups and downs over the years, but today is, without question, the saddest day in the history of the Theorist community. We've lost a friend and team member, Ronnie ""Oni"" Edwards. For those who don't know, Ronnie has worked on this channel longer than anyone, hosting his own show as well as editing a HUGE number of the videos you've watched. In six years of working together, he contributed so much to what The Game Theorists is today. His loss is one that comes after years of him bravely working to move beyond the trauma of his past, fighting an internal battle every day, a battle that eventually became too much for him. This video is to honor his memory and remind everyone out there who also struggles with anxiety, depression, and suicidal thoughts to reach out and keep talking because YOU ARE NOT ALONE...even when it feels like you are.

We'll miss you, Ronnie.

Digressing and Sidequesting: https://bit.ly/1rxBUgz",The Game Theorists,22,11968128,1129103,23345,0,294432,DK,8/3/2018
